"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","eids-badge__description","he-lazy-image src","eids-badge__label","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-uskudar-guzeltepe-kiralik/daire/129138-691","40","72.000","11-02-2025","İstanbul Kiralık Daire","3 +
                          1","145 m²","4
                        Yaşında","4. Kat","Çengelköy Nezih Bölgede 3+1 Kiralık 145 M2 Otopark Manzara","İstanbul / Üsküdar / Güzeltepe Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/concept-plus-yapi-gayrimenkul-129138","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/9/1/0/7/3/4/2601e6d6-717a-4891-bbac-f30ccfab18d3.jpeg","Concept Plus Yapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/1/9/2/1/cca50df9-2ee4-416d-8ab7-7e1ead6323cd.jpg"
"https://www.hepsiemlak.com/istanbul-beykoz-kavacik-kiralik/daire/142397-213","19","35.000","02-03-2025","İstanbul Kiralık Daire","2 +
                          1","75 m²","30
                        Yaşında","Yüksek Giriş","Kavacık Çatı Katı 2+1 Mobilyalı Daire Medipole Yürüme Mesafesinde Bekara Uygun","İstanbul / Beykoz / Kavacık Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/kocabey-emlak-ve-danismanlik-hizmetleri-142397/ozlem-karatas-4025127","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/3/4/5/5/3/4/1738180196960-43554316.jpg","Kocabey Emlak Ve Danışmanlık Hizmetleri","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/2/1/5/2/0/4/243a6fcf-1054-445f-8c70-656dd7aa2702.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-harbiye-kiralik/daire/113662-181","35","680.000","18-02-2025","İstanbul Kiralık Daire","7 +
                          1","775 m²","16
                        Yaşında","21 ve üzeri","Süzer Plaza Ritz Carlton Kiralık 7+1 Boğaz Manzaralı Daire","İstanbul / Şişli / Harbiye Mah.","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/1/5/3/3/4/2/56e9944e-08c7-4e4a-8101-98176535bf0e.jpg","","https://www.hepsiemlak.com/emlak-ofisi/prive-investment-113662/mustafa-onur-doyan-2433516","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/1/5/9/4/3/4/76ac6799-634f-453c-9230-de222b982833.jpeg","Prive Investment",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-adnan-kahveci-kiralik/daire/17468-10909","31","25.000","10-02-2025","İstanbul Kiralık Daire","3 +
                          1","175 m²","22
                        Yaşında","11. Kat","Beylikdüzü Yeşilkent 2 Sitesinde  Daire Boştur Bakınız","İstanbul / Beylikdüzü / Adnan Kahveci Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/1/9/0/4/3/4/4737b3e5-18b9-49af-8466-f2e4b92d15e0.jpg","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/78029-965","51","23.000","06-02-2025","İstanbul Kiralık Daire","2 +
                          1","110 m²","1
                        Yaşında","1. Kat","Beylikdüzü Kavaklıda Kiralık  Daire Nazar Emlak Dan","İstanbul / Beylikdüzü / Kavaklı Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/4/6/0/3/1/4/1692290929211-41306449.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-selimiye-kiralik/daire/19061-941","28","25.000","02-03-2025","İstanbul Kiralık Daire","2 +
                          1","50 m²","40
                        Yaşında","3. Kat","Selimiye Kiralık 2+1 Kombili 3.Kat Daire","İstanbul / Üsküdar / Selimiye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/modi-emlak-19061","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/7/9/2/2/4/4/1740156766450-44229707.jpg","Modi Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/0/9/1/0/6a74453a-97e9-421a-bda9-d8b8a89fa158.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/6220-20433","35","80.000","25-02-2025","İstanbul Kiralık Daire","2 +
                          1","127 m²","4
                        Yaşında","21 ve üzeri","Maslak 42 Residence Kiralık 2+1 Boş Sıfır Kiralık Daire","İstanbul / Sarıyer / Maslak Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/db-gayrimenkul-mashattan-eclipse-1453-maslak-6220","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/2/0/7/6/7/3/bd91ca36-ac2c-4ffd-8bb3-1aa177c17ea4.jpg","Db Gayrimenkul Mashattan Eclıpse 1453 Maslak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/2/2/6/0/0/c2e09c8b-f626-48bd-9660-538a2857dd8b.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/21925-1602","27","100.000","04-03-2025","İstanbul Kiralık Daire","4 +
                          2","186 m²","30
                        Yaşında","4. Kat","Kadıköy Modaya Yakın Konumda Dubleks  Teraslı 4+2 Daire","İstanbul / Kadıköy / Caferağa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/9/2/8/0/4/4/1737622659411-44082967.jpg","",""
"https://www.hepsiemlak.com/bursa-inegol-fatih-satilik/daire/113849-170","16","3.800.000","02-03-2025","Bursa Satılık Daire","3 +
                          1","150 m²","2
                        Yaşında","Ara Kat","Bursa İnegöl Baran Emlaktan Satılık Daire","Bursa / İnegöl / Fatih Mah.","","","","","","",""
"https://www.hepsiemlak.com/bursa-inegol-akhisar-satilik/daire/113849-173","6","4.500.000","02-03-2025","Bursa Satılık Daire","3 +
                          1","129 m²","Sıfır Bina","Yüksek Giriş","Bursa İnegöl Akhisar Mahallesinde Satılık Daire","Bursa / İnegöl / Akhisar Mah.","","","","","","",""
"https://www.hepsiemlak.com/bursa-nilufer-kayapa-satilik/daire/73279-178","19","6.800.000","26-02-2025","Bursa Satılık Daire","5 +
                          2","330 m²","15
                        Yaşında","7. Kat","Bursa Nilüfer Kayapa Mah. Satılık Lüks Dubleks Daire","Bursa / Nilüfer / Kayapa Mah.","","","","","","",""
"https://www.hepsiemlak.com/bursa-yildirim-75-yil-satilik/daire/155798-3","34","5.700.000","04-03-2025","Bursa Satılık Daire","4 +
                          1","170 m²","2
                        Yaşında","3. Kat","Toprak Life Gayrimenkul'den Satılık 4+1 Daire","Bursa / Yıldırım / 75. Yıl Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/3/0/8/2/4/4/1741110735219-44280348.jpg","",""
"https://www.hepsiemlak.com/bursa-yildirim-millet-satilik/daire/151509-24","33","4.200.000","04-03-2025","Bursa Satılık Daire","3 +
                          1","135 m²","8
                        Yaşında","2. Kat","Millet Mah.Merkezi Lokasyonda 3+1 Masrafsız Ara Kat Daire","Bursa / Yıldırım / Millet Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/esef-gayrimenkul-151509","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/3/0/8/2/4/4/1741112285-2387772-44280399.jpeg","Esef Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/0/5/1/5/1/c3d8ae1a-0688-4d3b-b5be-f81689442828.jpg"
"https://www.hepsiemlak.com/bursa-osmangazi-demirtas-barbaros-satilik/daire/138631-74","30","3.575.000","04-03-2025","Bursa Satılık Daire","3 +
                          1","126 m²","2
                        Yaşında","Kot 3","Demirtaş Da Satılık 3+1 Manzaralı Daire","Bursa / Osmangazi / Demirtaş Barbaros Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/ozgur-yasar-ozbey-gayrimenkul-138631","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/5/5/6/2/4/4/1740839568905-44265563.jpg","Özgür Yaşar Özbey Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/6/8/3/1/363740c5-8860-4b05-a6d6-e53ae98b9152.jpg"
"https://www.hepsiemlak.com/bursa-gemlik-cumhuriyet-satilik/daire/31664-719","18","2.100.000","04-03-2025","Bursa Satılık Daire","3 +
                          1","135 m²","25
                        Yaşında","9. Kat","Fatih’ten Gemlik Manastırda 3+1 125m2 Doğalgazlı Asansörlü 9.Kat Deniz Manzaralı Satılık Daire","Bursa / Gemlik / Cumhuriyet Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/6/0/8/2/4/4/1741120009-68847-44280691.jpeg","",""
"https://www.hepsiemlak.com/bursa-gemlik-demirsubasi-satilik/daire/31664-716","12","695.000","04-03-2025","Bursa Satılık Daire","1 +
                          1","80 m²","35
                        Yaşında","Kot 2","Fatih’ten Gemlik Demirsubaşı Mah 1+1 75 M2 Doğalgazlı Müstakil Bahçeli Satılık Daire","Bursa / Gemlik / Demirsubaşı Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/5/0/8/2/4/4/1741117674-184833-44280577.jpeg","",""
"https://www.hepsiemlak.com/bursa-gemlik-demirsubasi-satilik/daire/31664-718","16","1.400.000","04-03-2025","Bursa Satılık Daire","3 +
                          1","115 m²","35
                        Yaşında","5. Kat","Fatih’ten Kayhanda 3+1 110 M2 Deniz Görür 5.Kat Satılık Daire","Bursa / Gemlik / Demirsubaşı Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/6/0/8/2/4/4/1741118660-931944-44280634.jpeg","",""
"https://www.hepsiemlak.com/bursa-gemlik-kayhan-satilik/daire/31664-717","15","1.150.000","04-03-2025","Bursa Satılık Daire","2 +
                          1","100 m²","352
                        Yaşında","2. Kat","Fatih’ten Gemlik Kayhanda 2+1 90m2 2.Kat Doğalgazlı Sahile Yakın Satılık Daire","Bursa / Gemlik / Kayhan Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/6/0/8/2/4/4/1741118156-352644-44280614.jpeg","",""
"https://www.hepsiemlak.com/bursa-inegol-orhaniye-satilik/daire/130928-52","30","4.000.000","04-03-2025","Bursa Satılık Daire","3 +
                          1","130 m²","8
                        Yaşında","Giriş Katı","Orhaniye Mahallesi İnegöl'de Satılık 3+1 Daire","Bursa / İnegöl / Orhaniye Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/2/0/8/2/4/4/1741110513958-44280274.jpg","",""
"https://www.hepsiemlak.com/bursa-gemlik-halitpasa-satilik/daire/31664-713","12","1.150.000","04-03-2025","Bursa Satılık Daire","3 +
                          1","125 m²","35
                        Yaşında","2. Kat","Fatih'ten Halitpaşaı Mah 3+1 120m2 2.Kat Doğalgazlı Sahile Yürüme Mesafesinde Satılık Daire","Bursa / Gemlik / Halitpaşa Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/7/8/3/1/4/4/1738655281871-44138719.jpg","",""
"https://www.hepsiemlak.com/bursa-gemlik-balikpazari-satilik/daire/31664-709","11","765.000","04-03-2025","Bursa Satılık Daire","1 +
                          1","85 m²","35
                        Yaşında","3. Kat","Fatih'ten Balıkpazarı Mah 1+1 85m2 3.Kat Doğalgaz Kapıda Satılık Daire","Bursa / Gemlik / Balıkpazarı Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/3/0/7/0/4/4/1737396415219-44070321.jpg","",""
"https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-satilik/daire/153614-31","21","2.880.000","04-03-2025","Bursa Satılık Daire","2 +
                          1","90 m²","2
                        Yaşında","3. Kat","Bursa Nilüfer Görükle'de Dialog West'ten Satılık 2+1 Daire","Bursa / Nilüfer / Dumlupınar Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/dialog-west-gayrimenkul-153614/irfan-koc-4329433","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/3/6/7/2/4/4/db485d01-c899-42d1-a387-096660db84ed.jpg","Dialog West Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/3/4/9/2/3/4/1be3947f-3e60-4d53-80b0-b58318bc4de5.jpg"
"https://www.hepsiemlak.com/bursa-mustafakemalpasa-baris-satilik/daire/139339-200","32","4.300.000","04-03-2025","Bursa Satılık Daire","4 +
                          1","220 m²","4
                        Yaşında","En Üst Kat","M.K.Paşa Gayrimenkulden Bankalar Caddesinde 4+1 Lüks Dubleks","Bursa / Mustafakemalpaşa / Barış Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/mustafakemalpasa-gayrimenkul-real-estate-139339","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/3/7/7/2/4/4/f191716c-bfcf-45cd-8582-a4a7927e3c15.jpg","Mustafakemalpaşa Gayrimenkul Real Estate","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/3/9/3/1/4b543ade-541a-4d85-825d-04ed3148ee92.jpg"
"https://www.hepsiemlak.com/bursa-orhaneli-erenler-satilik/daire/143836-176","25","2.295.000","04-03-2025","Bursa Satılık Daire","2 +
                          1","95 m²","8
                        Yaşında","3. Kat","Bilecik Akademi Emlak Danışmanlığın`dan Hürriyet Mah.Satılık 2+1 Daire","Bursa / Orhaneli / Erenler Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/8/9/7/2/4/4/d70338c3-0fb8-4388-85e4-f784679aceb4.jpg","",""
"https://www.hepsiemlak.com/bursa-mudanya-yeni-satilik/daire/150147-295","24","3.850.000","04-03-2025","Bursa Satılık Daire","2 +
                          1","130 m²","Sıfır Bina","1. Kat","Mudanya Yeni Mahallede Sıfır Ayarında Lüks 2+1 Fırsat Daire","Bursa / Mudanya / Yeni Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/yasar-gayrimenkul-150147","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/8/9/7/2/4/4/6d2b7979-1905-4f85-ba8b-e1ab891ab26d.jpg","Yaşar Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/1/0/5/1/846532c8-0cc6-4560-947a-6eaf046d4131.jpg"
"https://www.hepsiemlak.com/bursa-inegol-karalar-satilik/daire/155445-5","34","2.850.000","03-03-2025","Bursa Satılık Daire","3 +
                          1","115 m²","4
                        Yaşında","Kot 1","Çelik'ten İnegöl Karalar'da Satılık 3+1 Lüks Daire","Bursa / İnegöl / Karalar Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/celik-gayrimenkul-155445","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/2/2/3/2/4/4/233185bb-440a-4b00-92c6-8303e1bbcee0.jpg","Çelik Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/bursa-karacabey-mecidiye-satilik/daire/134798-184","30","2.800.000","04-03-2025","Bursa Satılık Daire","4 +
                          1","182 m²","1
                        Yaşında","En Üst Kat","Q Diamond’dan Karacabeyde Satılık Daire","Bursa / Karacabey / Mecidiye Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/q-diamond-gayrimenkul-134798","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/6/1/1/2/4/4/1739891170-576544-44211695.jpeg","Q Dıamond Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/7/4/3/1/08f8b7a6-e773-4a69-9cec-e698e65033e0.jpg"
