id,gender,age,height,weight,bmr,activity_level,tdee
5414,Male,58,202,78,1757.5,Very Active,3031.6875
5415,Female,27,185,64,1500.25,Very Active,2587.93125
5416,Male,37,161,82,1646.25,Super Active,3127.875
5417,Female,58,166,78,1366.5,Very Active,2357.2125
5418,Female,64,174,59,1196.5,Super Active,2273.35
5419,Male,40,176,60,1505.0,Moderately Active,2332.75
5420,Male,18,201,61,1781.25,Super Active,3384.375
5421,Male,19,162,81,1732.5,Sedentary,2079.0
5422,Male,36,181,76,1716.25,Moderately Active,2660.1875
5423,Female,31,150,80,1421.5,Lightly Active,1954.5625
5424,Male,25,180,80,1805.0,Lightly Active,2481.875
5425,Female,55,182,67,1371.5,Lightly Active,1885.8125
5426,Male,29,198,88,1977.5,Sedentary,2373.0
5427,Female,43,165,57,1225.25,Lightly Active,1684.71875
5428,Female,44,188,54,1334.0,Super Active,2534.6
5429,Female,46,172,54,1224.0,Sedentary,1468.8
5430,Female,32,159,57,1242.75,Very Active,2143.74375
5431,Male,63,202,82,1772.5,Sedentary,2127.0
5432,Male,18,165,99,1936.25,Sedentary,2323.5
5433,Female,60,190,73,1456.5,Very Active,2512.4625
5434,Male,45,210,87,1962.5,Super Active,3728.75
5435,Male,20,180,89,1920.0,Moderately Active,2976.0
5436,Female,35,159,70,1357.75,Very Active,2342.11875
5437,Male,51,205,69,1721.25,Sedentary,2065.5
5438,Male,49,194,98,1952.5,Lightly Active,2684.6875
5439,Male,46,195,68,1673.75,Very Active,2887.21875
5440,Female,42,153,68,1265.25,Very Active,2182.55625
5441,Male,43,209,97,2066.25,Moderately Active,3202.6875
5442,Female,56,171,52,1147.75,Sedentary,1377.3
5443,Male,25,202,92,2062.5,Lightly Active,2835.9375
5444,Male,36,175,70,1618.75,Lightly Active,2225.78125
5445,Male,64,162,99,1687.5,Moderately Active,2615.625
5446,Female,59,179,64,1302.75,Lightly Active,1791.28125
5447,Female,39,179,53,1292.75,Super Active,2456.225
5448,Male,46,160,95,1725.0,Very Active,2975.625
5449,Female,50,173,56,1230.25,Very Active,2122.18125
5450,Male,55,197,69,1651.25,Lightly Active,2270.46875
5451,Female,62,162,70,1241.5,Lightly Active,1707.0625
5452,Female,63,181,63,1285.25,Lightly Active,1767.21875
5453,Male,52,183,66,1548.75,Very Active,2671.59375
5454,Male,60,164,83,1560.0,Lightly Active,2145.0
5455,Male,20,180,78,1810.0,Super Active,3439.0
5456,Male,36,187,70,1693.75,Super Active,3218.125
5457,Female,27,165,74,1475.25,Very Active,2544.80625
5458,Female,44,181,80,1550.25,Sedentary,1860.3
5459,Female,32,183,71,1532.75,Sedentary,1839.3
5460,Male,28,204,65,1790.0,Sedentary,2148.0
5461,Male,64,192,94,1825.0,Super Active,3467.5
5462,Female,43,166,64,1301.5,Moderately Active,2017.325
5463,Male,41,168,70,1550.0,Sedentary,1860.0
5464,Female,30,175,79,1572.75,Moderately Active,2437.7625000000003
5465,Female,49,166,78,1411.5,Very Active,2434.8375
5466,Female,54,187,66,1397.75,Super Active,2655.725
5467,Female,21,151,73,1407.75,Sedentary,1689.3
5468,Female,30,157,70,1370.25,Super Active,2603.475
5469,Male,26,187,88,1923.75,Very Active,3318.46875
5470,Male,51,182,75,1637.5,Super Active,3111.25
5471,Male,54,191,94,1868.75,Lightly Active,2569.53125
5472,Female,65,154,61,1086.5,Sedentary,1303.8
5473,Female,24,188,51,1404.0,Super Active,2667.6
5474,Female,18,158,66,1396.5,Super Active,2653.35
5475,Female,29,163,74,1452.75,Super Active,2760.225
5476,Male,38,173,96,1856.25,Very Active,3202.03125
5477,Male,28,198,76,1862.5,Sedentary,2235.0
5478,Female,61,185,77,1460.25,Sedentary,1752.3
5479,Female,61,178,64,1286.5,Lightly Active,1768.9375
5480,Female,61,169,69,1280.25,Lightly Active,1760.34375
5481,Male,31,177,91,1866.25,Super Active,3545.875
5482,Male,51,175,73,1573.75,Sedentary,1888.5
5483,Male,51,200,79,1790.0,Sedentary,2148.0
5484,Female,42,172,60,1304.0,Super Active,2477.6
5485,Female,21,158,80,1521.5,Moderately Active,2358.3250000000003
5486,Male,43,184,92,1860.0,Sedentary,2232.0
5487,Female,33,168,58,1304.0,Super Active,2477.6
5488,Male,27,183,77,1783.75,Super Active,3389.125
5489,Female,62,152,73,1209.0,Moderately Active,1873.95
5490,Male,19,207,88,2083.75,Lightly Active,2865.15625
5491,Female,52,183,64,1362.75,Super Active,2589.225
5492,Male,36,179,100,1943.75,Sedentary,2332.5
5493,Male,23,177,66,1656.25,Lightly Active,2277.34375
5494,Male,36,163,66,1503.75,Lightly Active,2067.65625
5495,Male,25,207,65,1823.75,Lightly Active,2507.65625
5496,Male,31,195,99,2058.75,Super Active,3911.625
5497,Male,27,165,86,1761.25,Sedentary,2113.5
5498,Female,20,167,67,1452.75,Moderately Active,2251.7625000000003
5499,Female,55,176,69,1354.0,Very Active,2335.65
5500,Female,46,160,76,1369.0,Very Active,2361.525
5501,Male,32,199,90,1988.75,Lightly Active,2734.53125
5502,Male,40,177,60,1511.25,Very Active,2606.90625
5503,Female,40,174,70,1426.5,Very Active,2460.7125
5504,Male,35,194,78,1822.5,Super Active,3462.75
5505,Male,63,165,64,1361.25,Moderately Active,2109.9375
5506,Male,36,185,64,1621.25,Very Active,2796.65625
5507,Male,45,180,90,1805.0,Moderately Active,2797.75
5508,Male,43,183,66,1593.75,Very Active,2749.21875
5509,Female,27,163,63,1352.75,Lightly Active,1860.03125
5510,Female,64,167,76,1322.75,Lightly Active,1818.78125
5511,Female,21,185,64,1530.25,Moderately Active,2371.8875000000003
5512,Female,19,153,53,1230.25,Moderately Active,1906.8875
5513,Female,20,173,57,1390.25,Moderately Active,2154.8875000000003
5514,Male,24,166,86,1782.5,Moderately Active,2762.875
5515,Male,33,181,97,1941.25,Sedentary,2329.5
5516,Male,48,186,92,1847.5,Lightly Active,2540.3125
5517,Male,27,174,65,1607.5,Very Active,2772.9375
5518,Female,36,154,71,1331.5,Sedentary,1597.8
5519,Female,45,173,52,1215.25,Moderately Active,1883.6375
5520,Female,34,184,59,1409.0,Very Active,2430.525
5521,Male,45,185,79,1726.25,Lightly Active,2373.59375
5522,Female,36,177,51,1275.25,Moderately Active,1976.6375
5523,Male,54,172,96,1770.0,Super Active,3363.0
5524,Female,40,184,59,1379.0,Moderately Active,2137.4500000000003
5525,Female,37,179,71,1482.75,Very Active,2557.74375
5526,Male,30,188,94,1970.0,Lightly Active,2708.75
5527,Male,30,161,77,1631.25,Moderately Active,2528.4375
5528,Female,60,158,56,1086.5,Lightly Active,1493.9375
5529,Female,28,161,68,1385.25,Sedentary,1662.3
5530,Male,65,195,82,1718.75,Super Active,3265.625
5531,Female,32,159,61,1282.75,Sedentary,1539.3
5532,Female,34,176,78,1549.0,Super Active,2943.1
5533,Male,45,170,97,1812.5,Sedentary,2175.0
5534,Female,36,162,79,1461.5,Lightly Active,2009.5625
5535,Male,21,193,60,1706.25,Lightly Active,2346.09375
5536,Female,39,181,75,1525.25,Sedentary,1830.3
5537,Male,39,162,69,1512.5,Very Active,2609.0625
5538,Female,54,170,68,1311.5,Sedentary,1573.8
5539,Male,56,205,97,1976.25,Moderately Active,3063.1875
5540,Female,51,157,73,1295.25,Very Active,2234.30625
5541,Male,50,181,97,1856.25,Lightly Active,2552.34375
5542,Female,61,178,55,1196.5,Sedentary,1435.8
5543,Female,59,168,50,1094.0,Very Active,1887.15
5544,Female,57,166,70,1291.5,Moderately Active,2001.825
5545,Female,50,159,51,1092.75,Super Active,2076.225
5546,Female,29,182,50,1331.5,Lightly Active,1830.8125
5547,Female,19,162,78,1536.5,Very Active,2650.4625
5548,Female,45,176,72,1434.0,Very Active,2473.65
5549,Female,27,161,75,1460.25,Very Active,2518.93125
5550,Female,39,151,53,1117.75,Sedentary,1341.3
5551,Male,34,197,76,1826.25,Lightly Active,2511.09375
5552,Male,43,170,94,1792.5,Lightly Active,2464.6875
5553,Female,20,172,65,1464.0,Sedentary,1756.8
5554,Male,24,205,61,1776.25,Sedentary,2131.5
5555,Female,61,182,64,1311.5,Sedentary,1573.8
5556,Female,25,175,60,1407.75,Moderately Active,2182.0125000000003
5557,Male,37,193,92,1946.25,Very Active,3357.28125
5558,Female,29,171,59,1352.75,Moderately Active,2096.7625000000003
5559,Female,52,174,79,1456.5,Lightly Active,2002.6875
5560,Male,34,198,94,2012.5,Sedentary,2415.0
5561,Male,45,198,66,1677.5,Very Active,2893.6875
5562,Female,58,170,60,1211.5,Super Active,2301.85
5563,Male,27,167,70,1613.75,Very Active,2783.71875
5564,Male,39,191,89,1893.75,Super Active,3598.125
5565,Female,55,188,66,1399.0,Very Active,2413.275
5566,Male,50,167,75,1548.75,Sedentary,1858.5
5567,Male,39,205,65,1741.25,Super Active,3308.375
5568,Female,61,165,50,1065.25,Super Active,2023.975
5569,Male,54,193,69,1631.25,Lightly Active,2242.96875
5570,Male,30,167,63,1528.75,Very Active,2637.09375
5571,Female,44,190,58,1386.5,Moderately Active,2149.0750000000003
5572,Female,32,173,73,1490.25,Moderately Active,2309.8875000000003
5573,Female,39,162,73,1386.5,Lightly Active,1906.4375
5574,Male,47,172,64,1485.0,Lightly Active,2041.875
5575,Female,60,164,53,1094.0,Lightly Active,1504.25
5576,Female,57,159,69,1237.75,Sedentary,1485.3
5577,Male,54,191,94,1868.75,Sedentary,2242.5
5578,Female,51,152,74,1274.0,Sedentary,1528.8
5579,Female,61,165,52,1085.25,Sedentary,1302.3
5580,Female,51,166,69,1311.5,Lightly Active,1803.3125
5581,Female,65,174,75,1351.5,Lightly Active,1858.3125
5582,Male,52,193,70,1651.25,Sedentary,1981.5
5583,Female,59,184,56,1254.0,Sedentary,1504.8
5584,Female,36,186,70,1521.5,Super Active,2890.85
5585,Male,25,176,72,1700.0,Very Active,2932.5
5586,Female,56,173,71,1350.25,Super Active,2565.475
5587,Male,50,184,82,1725.0,Very Active,2975.625
5588,Male,61,207,82,1813.75,Sedentary,2176.5
5589,Male,45,186,89,1832.5,Sedentary,2199.0
5590,Female,54,168,64,1259.0,Sedentary,1510.8
5591,Male,65,176,66,1440.0,Super Active,2736.0
5592,Male,42,164,89,1710.0,Lightly Active,2351.25
5593,Male,53,171,96,1768.75,Very Active,3051.09375
5594,Female,34,179,66,1447.75,Super Active,2750.725
5595,Female,41,186,72,1516.5,Sedentary,1819.8
5596,Female,38,165,68,1360.25,Lightly Active,1870.34375
5597,Female,19,185,50,1400.25,Super Active,2660.475
5598,Female,48,154,50,1061.5,Very Active,1831.0875
5599,Female,61,178,70,1346.5,Sedentary,1615.8
5600,Female,50,172,63,1294.0,Very Active,2232.15
5601,Male,47,174,94,1797.5,Sedentary,2157.0
5602,Male,29,201,75,1866.25,Sedentary,2239.5
5603,Male,61,208,74,1740.0,Moderately Active,2697.0
5604,Male,29,185,100,2016.25,Very Active,3478.03125
5605,Female,41,165,77,1435.25,Lightly Active,1973.46875
5606,Male,41,171,65,1518.75,Sedentary,1822.5
5607,Male,28,200,73,1845.0,Lightly Active,2536.875
5608,Male,30,206,100,2142.5,Super Active,4070.75
5609,Male,44,173,88,1746.25,Sedentary,2095.5
5610,Female,25,166,77,1521.5,Sedentary,1825.8
5611,Female,27,181,77,1605.25,Sedentary,1926.3
5612,Female,25,181,80,1645.25,Lightly Active,2262.21875
5613,Male,37,188,96,1955.0,Moderately Active,3030.25
5614,Female,25,178,56,1386.5,Very Active,2391.7125
5615,Male,26,190,84,1902.5,Sedentary,2283.0
5616,Female,24,171,60,1387.75,Very Active,2393.86875
5617,Female,31,176,65,1434.0,Very Active,2473.65
5618,Female,45,187,75,1532.75,Very Active,2643.99375
5619,Female,19,169,72,1520.25,Lightly Active,2090.34375
5620,Female,60,173,74,1360.25,Very Active,2346.43125
5621,Male,25,204,82,1975.0,Super Active,3752.5
5622,Female,30,163,69,1397.75,Lightly Active,1921.90625
5623,Male,38,194,87,1897.5,Lightly Active,2609.0625
5624,Male,64,204,60,1560.0,Super Active,2964.0
5625,Male,45,178,67,1562.5,Moderately Active,2421.875
5626,Male,52,172,74,1560.0,Moderately Active,2418.0
5627,Male,40,210,93,2047.5,Sedentary,2457.0
5628,Female,63,185,73,1410.25,Moderately Active,2185.8875000000003
5629,Female,32,182,50,1316.5,Sedentary,1579.8
5630,Female,19,166,67,1451.5,Very Active,2503.8375
5631,Female,29,169,57,1320.25,Sedentary,1584.3
5632,Male,53,197,79,1761.25,Moderately Active,2729.9375
5633,Female,20,165,57,1340.25,Sedentary,1608.3
5634,Female,22,167,71,1482.75,Lightly Active,2038.78125
5635,Male,20,195,99,2113.75,Moderately Active,3276.3125
5636,Male,64,163,93,1633.75,Sedentary,1960.5
5637,Female,36,167,63,1332.75,Moderately Active,2065.7625000000003
5638,Female,19,158,73,1461.5,Super Active,2776.85
5639,Male,61,175,66,1453.75,Moderately Active,2253.3125
5640,Female,54,162,52,1101.5,Super Active,2092.85
5641,Female,34,180,56,1354.0,Sedentary,1624.8
5642,Female,31,162,52,1216.5,Super Active,2311.35
5643,Female,45,181,78,1525.25,Moderately Active,2364.1375000000003
5644,Male,44,195,94,1943.75,Lightly Active,2672.65625
5645,Male,27,191,64,1703.75,Super Active,3237.125
5646,Male,20,183,67,1718.75,Moderately Active,2664.0625
5647,Female,53,154,51,1046.5,Lightly Active,1438.9375
5648,Female,55,181,71,1405.25,Very Active,2424.05625
5649,Female,42,174,67,1386.5,Super Active,2634.35
5650,Female,39,154,63,1236.5,Super Active,2349.35
5651,Female,65,186,67,1346.5,Sedentary,1615.8
5652,Male,56,203,89,1883.75,Very Active,3249.46875
5653,Female,64,161,76,1285.25,Sedentary,1542.3
5654,Female,47,183,51,1257.75,Sedentary,1509.3
5655,Male,38,161,96,1781.25,Moderately Active,2760.9375
5656,Female,47,165,63,1265.25,Sedentary,1518.3
5657,Male,45,198,78,1797.5,Super Active,3415.25
5658,Male,48,177,77,1641.25,Sedentary,1969.5
5659,Male,43,198,76,1787.5,Lightly Active,2457.8125
5660,Male,60,160,70,1405.0,Super Active,2669.5
5661,Male,39,162,74,1562.5,Moderately Active,2421.875
5662,Female,38,175,67,1412.75,Sedentary,1695.3
5663,Male,18,189,88,1976.25,Lightly Active,2717.34375
5664,Male,54,170,76,1557.5,Lightly Active,2141.5625
5665,Female,30,165,78,1500.25,Super Active,2850.475
5666,Female,38,167,61,1302.75,Sedentary,1563.3
5667,Male,63,184,63,1470.0,Lightly Active,2021.25
5668,Female,26,178,80,1621.5,Sedentary,1945.8
5669,Female,34,173,64,1390.25,Super Active,2641.475
5670,Male,64,183,89,1718.75,Very Active,2964.84375
5671,Male,38,204,99,2080.0,Lightly Active,2860.0
5672,Female,48,190,75,1536.5,Moderately Active,2381.5750000000003
5673,Male,56,182,92,1782.5,Sedentary,2139.0
5674,Male,39,167,95,1803.75,Super Active,3427.125
5675,Female,29,153,77,1420.25,Super Active,2698.475
5676,Male,23,209,97,2166.25,Moderately Active,3357.6875
5677,Male,33,198,64,1717.5,Very Active,2962.6875
5678,Male,43,202,64,1692.5,Sedentary,2031.0
5679,Male,22,190,80,1882.5,Very Active,3247.3125
5680,Male,26,188,84,1890.0,Super Active,3591.0
5681,Female,63,187,76,1452.75,Lightly Active,1997.53125
5682,Female,57,184,57,1274.0,Very Active,2197.65
5683,Male,31,200,91,2010.0,Lightly Active,2763.75
5684,Female,61,184,50,1184.0,Moderately Active,1835.2
5685,Male,59,180,93,1765.0,Super Active,3353.5
5686,Male,47,210,74,1822.5,Lightly Active,2505.9375
5687,Male,43,162,83,1632.5,Sedentary,1959.0
5688,Male,62,184,64,1485.0,Super Active,2821.5
5689,Male,46,184,91,1835.0,Moderately Active,2844.25
5690,Female,36,181,77,1560.25,Sedentary,1872.3
5691,Female,64,185,69,1365.25,Super Active,2593.975
5692,Male,25,170,64,1582.5,Very Active,2729.8125
5693,Female,40,171,62,1327.75,Super Active,2522.725
5694,Male,59,208,100,2010.0,Sedentary,2412.0
5695,Female,52,160,76,1339.0,Lightly Active,1841.125
5696,Male,48,173,66,1506.25,Lightly Active,2071.09375
5697,Female,52,168,53,1159.0,Super Active,2202.1
5698,Male,49,169,60,1416.25,Super Active,2690.875
5699,Male,22,190,93,2012.5,Moderately Active,3119.375
5700,Female,33,152,62,1244.0,Very Active,2145.9
5701,Female,34,167,62,1332.75,Moderately Active,2065.7625000000003
5702,Male,49,169,71,1526.25,Moderately Active,2365.6875
5703,Female,55,173,69,1335.25,Lightly Active,1835.96875
5704,Male,49,179,79,1668.75,Lightly Active,2294.53125
5705,Female,37,187,56,1382.75,Sedentary,1659.3
5706,Female,65,152,56,1024.0,Moderately Active,1587.2
5707,Male,19,174,63,1627.5,Sedentary,1953.0
5708,Female,37,161,59,1250.25,Super Active,2375.475
5709,Female,64,160,61,1129.0,Sedentary,1354.8
5710,Male,35,185,64,1626.25,Lightly Active,2236.09375
5711,Female,18,175,72,1562.75,Moderately Active,2422.2625000000003
5712,Male,46,171,73,1573.75,Lightly Active,2163.90625
5713,Male,46,179,77,1663.75,Super Active,3161.125
5714,Male,36,173,69,1596.25,Very Active,2753.53125
5715,Male,61,181,82,1651.25,Moderately Active,2559.4375
5716,Male,57,175,77,1583.75,Lightly Active,2177.65625
5717,Female,23,170,71,1496.5,Very Active,2581.4625
5718,Male,61,191,91,1803.75,Super Active,3427.125
5719,Male,56,178,65,1487.5,Very Active,2565.9375
5720,Female,63,169,61,1190.25,Lightly Active,1636.59375
5721,Female,25,171,66,1442.75,Lightly Active,1983.78125
5722,Female,41,162,65,1296.5,Super Active,2463.35
5723,Male,37,179,100,1938.75,Super Active,3683.625
5724,Male,31,210,64,1802.5,Very Active,3109.3125
5725,Male,22,199,73,1868.75,Very Active,3223.59375
5726,Female,58,179,77,1437.75,Lightly Active,1976.90625
5727,Male,57,167,99,1753.75,Super Active,3332.125
5728,Female,51,152,71,1244.0,Sedentary,1492.8
5729,Male,33,201,64,1736.25,Super Active,3298.875
5730,Female,62,185,66,1345.25,Moderately Active,2085.1375000000003
5731,Male,24,200,95,2085.0,Moderately Active,3231.75
5732,Male,33,165,78,1651.25,Super Active,3137.375
5733,Male,24,206,79,1962.5,Very Active,3385.3125
5734,Female,44,160,64,1259.0,Moderately Active,1951.45
5735,Female,31,162,67,1366.5,Lightly Active,1878.9375
5736,Male,31,204,100,2125.0,Lightly Active,2921.875
5737,Male,61,210,63,1642.5,Lightly Active,2258.4375
5738,Male,50,193,62,1581.25,Super Active,3004.375
5739,Female,50,164,61,1224.0,Moderately Active,1897.2
5740,Male,61,192,84,1740.0,Very Active,3001.5
5741,Male,37,174,96,1867.5,Lightly Active,2567.8125
5742,Male,64,174,63,1402.5,Very Active,2419.3125
5743,Male,53,173,98,1801.25,Lightly Active,2476.71875
5744,Female,24,173,59,1390.25,Super Active,2641.475
5745,Female,49,169,71,1360.25,Lightly Active,1870.34375
5746,Male,65,185,84,1676.25,Super Active,3184.875
5747,Male,20,207,74,1938.75,Moderately Active,3005.0625
5748,Female,56,175,60,1252.75,Moderately Active,1941.7625
5749,Female,46,189,72,1510.25,Very Active,2605.18125
5750,Male,41,206,93,2017.5,Lightly Active,2774.0625
5751,Female,39,178,50,1256.5,Moderately Active,1947.575
5752,Female,23,163,69,1432.75,Sedentary,1719.3
5753,Male,65,197,86,1771.25,Sedentary,2125.5
5754,Female,41,171,70,1402.75,Very Active,2419.74375
5755,Female,57,183,79,1487.75,Moderately Active,2306.0125000000003
5756,Male,40,192,73,1735.0,Super Active,3296.5
5757,Male,55,188,89,1795.0,Sedentary,2154.0
5758,Female,27,171,57,1342.75,Moderately Active,2081.2625000000003
5759,Male,33,193,91,1956.25,Super Active,3716.875
5760,Female,28,171,62,1387.75,Lightly Active,1908.15625
5761,Male,49,186,83,1752.5,Moderately Active,2716.375
5762,Female,62,165,64,1200.25,Lightly Active,1650.34375
5763,Male,23,209,66,1856.25,Sedentary,2227.5
5764,Female,41,162,50,1146.5,Lightly Active,1576.4375
5765,Female,50,159,77,1352.75,Sedentary,1623.3
5766,Female,29,170,52,1276.5,Very Active,2201.9625
5767,Male,44,195,84,1843.75,Very Active,3180.46875
5768,Male,55,206,87,1887.5,Sedentary,2265.0
5769,Female,35,171,75,1482.75,Super Active,2817.225
5770,Female,62,167,80,1372.75,Very Active,2367.99375
5771,Male,56,179,94,1783.75,Super Active,3389.125
5772,Male,30,164,79,1670.0,Super Active,3173.0
5773,Male,57,169,73,1506.25,Super Active,2861.875
5774,Male,47,175,89,1753.75,Moderately Active,2718.3125
5775,Male,58,184,60,1465.0,Moderately Active,2270.75
5776,Male,30,203,97,2093.75,Super Active,3978.125
5777,Female,51,162,79,1386.5,Sedentary,1663.8
5778,Male,53,189,84,1761.25,Very Active,3038.15625
5779,Female,47,172,71,1389.0,Lightly Active,1909.875
5780,Male,42,181,67,1596.25,Moderately Active,2474.1875
5781,Male,19,202,79,1962.5,Moderately Active,3041.875
5782,Female,53,173,57,1225.25,Lightly Active,1684.71875
5783,Female,35,180,64,1429.0,Super Active,2715.1
5784,Male,22,178,80,1807.5,Lightly Active,2485.3125
